epoch (ms),time (06:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1601970737228,2020-10-06T10:52:17.228,54.080,0.076,-0.671,0.305
1601970737248,2020-10-06T10:52:17.248,54.100,0.244,0.244,0.381
1601970737268,2020-10-06T10:52:17.268,54.120,0.030,-0.762,0.442
1601970737288,2020-10-06T10:52:17.288,54.140,-0.335,-1.890,0.396
1601970737308,2020-10-06T10:52:17.308,54.160,0.198,-0.518,0.335
1601970737328,2020-10-06T10:52:17.328,54.180,0.351,0.290,0.244
1601970737348,2020-10-06T10:52:17.348,54.200,-0.046,-0.701,0.183
1601970737368,2020-10-06T10:52:17.368,54.220,0.198,0.168,0.229
1601970737388,2020-10-06T10:52:17.388,54.240,0.168,0.244,0.396
1601970737408,2020-10-06T10:52:17.408,54.260,-0.412,-2.348,0.442
1601970737428,2020-10-06T10:52:17.428,54.280,-0.366,-2.195,0.412
1601970737448,2020-10-06T10:52:17.448,54.300,0.198,0.457,0.305
1601970737468,2020-10-06T10:52:17.468,54.320,0.335,0.488,0.274
1601970737488,2020-10-06T10:52:17.488,54.340,-0.137,-1.067,0.274
1601970737508,2020-10-06T10:52:17.508,54.360,0.000,-0.899,0.274
1601970737528,2020-10-06T10:52:17.528,54.380,-0.076,-1.143,0.396
1601970737548,2020-10-06T10:52:17.548,54.400,0.076,-0.473,0.335
1601970737568,2020-10-06T10:52:17.568,54.420,0.107,0.076,0.320
1601970737588,2020-10-06T10:52:17.588,54.440,-0.381,-1.479,0.335
1601970737608,2020-10-06T10:52:17.608,54.460,-0.168,-1.265,0.305
1601970737628,2020-10-06T10:52:17.628,54.480,0.442,0.762,0.244
1601970737648,2020-10-06T10:52:17.648,54.500,0.366,0.473,0.213
1601970737668,2020-10-06T10:52:17.668,54.520,-0.229,-1.143,0.335
1601970737688,2020-10-06T10:52:17.688,54.540,-0.244,-1.143,0.412
1601970737708,2020-10-06T10:52:17.708,54.560,0.000,-0.534,0.412
1601970737728,2020-10-06T10:52:17.728,54.580,0.030,-0.549,0.305
1601970737748,2020-10-06T10:52:17.748,54.600,-0.122,-0.960,0.290
1601970737768,2020-10-06T10:52:17.768,54.620,0.046,-0.595,0.229
1601970737788,2020-10-06T10:52:17.788,54.640,0.183,-0.030,0.213
1601970737808,2020-10-06T10:52:17.808,54.660,0.046,-0.930,0.366
1601970737828,2020-10-06T10:52:17.828,54.680,-0.229,-1.540,0.412
1601970737848,2020-10-06T10:52:17.848,54.700,0.137,0.091,0.412
1601970737868,2020-10-06T10:52:17.868,54.720,0.229,0.183,0.335
1601970737888,2020-10-06T10:52:17.888,54.740,-0.091,-1.387,0.305
1601970737908,2020-10-06T10:52:17.908,54.760,0.000,-1.235,0.290
1601970737928,2020-10-06T10:52:17.928,54.780,0.213,-0.351,0.320
1601970737948,2020-10-06T10:52:17.948,54.800,0.122,-0.320,0.366
1601970737968,2020-10-06T10:52:17.968,54.820,0.076,-0.930,0.366
1601970737988,2020-10-06T10:52:17.988,54.840,0.168,-0.838,0.335
1601970738008,2020-10-06T10:52:18.008,54.860,0.076,-0.884,0.335
1601970738028,2020-10-06T10:52:18.028,54.880,0.030,-0.122,0.320
1601970738048,2020-10-06T10:52:18.048,54.900,0.213,-0.030,0.320
1601970738068,2020-10-06T10:52:18.068,54.920,-0.046,-1.570,0.259
1601970738088,2020-10-06T10:52:18.088,54.940,0.076,-1.143,0.183
1601970738108,2020-10-06T10:52:18.108,54.960,0.503,1.082,0.335
1601970738128,2020-10-06T10:52:18.128,54.980,0.076,-0.168,0.442
1601970738148,2020-10-06T10:52:18.148,55.000,-0.320,-2.226,0.412
1601970738168,2020-10-06T10:52:18.168,55.020,-0.046,-1.280,0.351
1601970738188,2020-10-06T10:52:18.188,55.040,0.320,0.076,0.259
1601970738208,2020-10-06T10:52:18.208,55.060,0.152,-0.183,0.259
1601970738228,2020-10-06T10:52:18.228,55.080,0.213,0.046,0.259
1601970738248,2020-10-06T10:52:18.248,55.100,0.137,-0.213,0.320
1601970738268,2020-10-06T10:52:18.268,55.120,-0.351,-1.921,0.396
1601970738288,2020-10-06T10:52:18.288,55.140,-0.183,-1.235,0.396
1601970738308,2020-10-06T10:52:18.308,55.160,0.412,0.945,0.320
1601970738328,2020-10-06T10:52:18.328,55.180,0.320,0.838,0.259
1601970738348,2020-10-06T10:52:18.348,55.200,-0.320,-1.585,0.320
1601970738368,2020-10-06T10:52:18.368,55.220,-0.168,-1.631,0.335
1601970738388,2020-10-06T10:52:18.388,55.240,0.396,0.320,0.305
1601970738408,2020-10-06T10:52:18.408,55.260,0.305,0.473,0.259
1601970738428,2020-10-06T10:52:18.428,55.280,-0.183,-1.357,0.320
1601970738448,2020-10-06T10:52:18.448,55.300,-0.229,-1.570,0.335
1601970738468,2020-10-06T10:52:18.468,55.320,0.107,-0.152,0.244
1601970738488,2020-10-06T10:52:18.488,55.340,0.320,0.091,0.213
1601970738508,2020-10-06T10:52:18.508,55.360,0.091,-0.625,0.244
1601970738528,2020-10-06T10:52:18.528,55.380,0.000,-0.732,0.244
1601970738548,2020-10-06T10:52:18.548,55.400,-0.030,-1.128,0.381
1601970738568,2020-10-06T10:52:18.568,55.420,-0.076,-1.189,0.351
1601970738588,2020-10-06T10:52:18.588,55.440,0.091,-0.854,0.412
1601970738608,2020-10-06T10:52:18.608,55.460,-0.015,-0.976,0.396
1601970738628,2020-10-06T10:52:18.628,55.480,-0.091,-0.793,0.366
1601970738648,2020-10-06T10:52:18.648,55.500,0.122,0.168,0.351
1601970738668,2020-10-06T10:52:18.668,55.520,0.259,-0.152,0.320
1601970738688,2020-10-06T10:52:18.688,55.540,-0.030,-1.570,0.305
1601970738708,2020-10-06T10:52:18.708,55.560,0.107,-0.838,0.305
1601970738728,2020-10-06T10:52:18.728,55.580,0.183,0.183,0.351
1601970738748,2020-10-06T10:52:18.748,55.600,-0.030,-0.534,0.320
1601970738768,2020-10-06T10:52:18.768,55.620,-0.091,-1.174,0.305
1601970738788,2020-10-06T10:52:18.788,55.640,0.015,-0.808,0.320
1601970738808,2020-10-06T10:52:18.808,55.660,0.091,-0.610,0.366
1601970738828,2020-10-06T10:52:18.828,55.680,0.000,-0.305,0.320
1601970738848,2020-10-06T10:52:18.848,55.700,-0.091,-0.442,0.351
1601970738868,2020-10-06T10:52:18.868,55.720,-0.259,-1.723,0.366
1601970738888,2020-10-06T10:52:18.888,55.740,0.030,-0.427,0.259
1601970738908,2020-10-06T10:52:18.908,55.760,0.274,0.625,0.320
1601970738928,2020-10-06T10:52:18.928,55.780,-0.198,-0.945,0.503
1601970738948,2020-10-06T10:52:18.948,55.800,-0.381,-1.997,0.564
1601970738968,2020-10-06T10:52:18.968,55.820,-0.122,-1.616,0.412
1601970738988,2020-10-06T10:52:18.988,55.840,0.168,-0.168,0.213
1601970739008,2020-10-06T10:52:19.008,55.860,0.412,0.793,0.137
1601970739028,2020-10-06T10:52:19.028,55.880,0.152,0.122,0.244
1601970739048,2020-10-06T10:52:19.048,55.900,-0.091,-0.838,0.412
1601970739068,2020-10-06T10:52:19.068,55.920,-0.213,-1.677,0.503
1601970739088,2020-10-06T10:52:19.088,55.940,-0.427,-1.982,0.457
1601970739108,2020-10-06T10:52:19.108,55.960,0.152,-0.213,0.259
1601970739128,2020-10-06T10:52:19.128,55.980,0.320,0.869,0.198
1601970739148,2020-10-06T10:52:19.148,56.000,0.091,-0.442,0.290
1601970739168,2020-10-06T10:52:19.168,56.020,-0.320,-1.357,0.305
1601970739188,2020-10-06T10:52:19.188,56.040,-0.152,-1.098,0.381
1601970739208,2020-10-06T10:52:19.208,56.060,0.183,-0.473,0.351
1601970739228,2020-10-06T10:52:19.228,56.080,-0.091,-1.037,0.396
1601970739248,2020-10-06T10:52:19.248,56.100,-0.412,-1.768,0.274
1601970739268,2020-10-06T10:52:19.268,56.120,0.091,-0.457,0.229
1601970739288,2020-10-06T10:52:19.288,56.140,0.473,0.747,0.152
1601970739308,2020-10-06T10:52:19.308,56.160,0.229,0.046,0.152
1601970739328,2020-10-06T10:52:19.328,56.180,-0.122,-1.311,0.274
1601970739348,2020-10-06T10:52:19.348,56.200,0.000,-0.671,0.320
1601970739368,2020-10-06T10:52:19.368,56.220,0.046,-0.244,0.351
1601970739388,2020-10-06T10:52:19.388,56.240,-0.229,-1.220,0.320
1601970739408,2020-10-06T10:52:19.408,56.260,-0.015,-1.204,0.290
1601970739428,2020-10-06T10:52:19.428,56.280,0.229,-0.076,0.305
1601970739448,2020-10-06T10:52:19.448,56.300,0.198,0.046,0.274
1601970739468,2020-10-06T10:52:19.468,56.320,-0.015,-0.579,0.259
1601970739488,2020-10-06T10:52:19.488,56.340,0.076,-0.076,0.320
1601970739508,2020-10-06T10:52:19.508,56.360,0.137,-0.274,0.366
1601970739528,2020-10-06T10:52:19.528,56.380,-0.213,-1.067,0.366
1601970739548,2020-10-06T10:52:19.548,56.400,-0.061,-0.320,0.320
1601970739568,2020-10-06T10:52:19.568,56.420,0.229,0.427,0.259
1601970739588,2020-10-06T10:52:19.588,56.440,0.030,-0.960,0.351
1601970739608,2020-10-06T10:52:19.608,56.460,-0.168,-1.860,0.305
1601970739628,2020-10-06T10:52:19.628,56.480,0.046,-1.052,0.412
1601970739648,2020-10-06T10:52:19.648,56.500,0.107,0.198,0.351
1601970739668,2020-10-06T10:52:19.668,56.520,0.198,-0.015,0.244
1601970739688,2020-10-06T10:52:19.688,56.540,-0.046,-1.723,0.259
1601970739708,2020-10-06T10:52:19.708,56.560,0.000,-1.235,0.229
1601970739728,2020-10-06T10:52:19.728,56.580,0.152,-0.076,0.396
1601970739748,2020-10-06T10:52:19.748,56.600,0.122,-0.381,0.427
1601970739768,2020-10-06T10:52:19.768,56.620,-0.015,-1.707,0.412
1601970739788,2020-10-06T10:52:19.788,56.640,-0.091,-1.875,0.396
1601970739808,2020-10-06T10:52:19.808,56.660,0.107,-0.777,0.244
1601970739828,2020-10-06T10:52:19.828,56.680,0.046,-0.274,0.274
1601970739848,2020-10-06T10:52:19.848,56.700,0.061,0.183,0.305
1601970739868,2020-10-06T10:52:19.868,56.720,0.061,-0.396,0.396
1601970739888,2020-10-06T10:52:19.888,56.740,-0.381,-1.707,0.442
1601970739908,2020-10-06T10:52:19.908,56.760,-0.168,-0.793,0.442
1601970739928,2020-10-06T10:52:19.928,56.780,0.198,0.396,0.351
1601970739948,2020-10-06T10:52:19.948,56.800,0.091,-0.213,0.198
1601970739968,2020-10-06T10:52:19.968,56.820,0.091,-0.686,0.290
1601970739988,2020-10-06T10:52:19.988,56.840,-0.030,-0.823,0.274
1601970740008,2020-10-06T10:52:20.008,56.860,-0.076,-1.189,0.290
1601970740028,2020-10-06T10:52:20.028,56.880,0.183,-0.579,0.305
1601970740048,2020-10-06T10:52:20.048,56.900,0.274,0.198,0.259
1601970740068,2020-10-06T10:52:20.068,56.920,-0.168,-0.869,0.351
1601970740088,2020-10-06T10:52:20.088,56.940,-0.168,-1.204,0.290
1601970740108,2020-10-06T10:52:20.108,56.960,0.351,0.091,0.259
1601970740128,2020-10-06T10:52:20.128,56.980,0.320,-0.107,0.274
1601970740148,2020-10-06T10:52:20.148,57.000,-0.015,-1.052,0.335
1601970740168,2020-10-06T10:52:20.168,57.020,-0.183,-0.838,0.366
1601970740188,2020-10-06T10:52:20.188,57.040,0.061,-0.366,0.412
1601970740208,2020-10-06T10:52:20.208,57.060,0.046,-0.701,0.366
1601970740228,2020-10-06T10:52:20.228,57.080,-0.122,-1.448,0.320
1601970740248,2020-10-06T10:52:20.248,57.100,-0.030,-0.732,0.305
1601970740268,2020-10-06T10:52:20.268,57.120,0.198,-0.061,0.244
1601970740288,2020-10-06T10:52:20.288,57.140,0.122,-0.732,0.274
1601970740308,2020-10-06T10:52:20.308,57.160,0.137,-1.174,0.381
1601970740328,2020-10-06T10:52:20.328,57.180,-0.168,-1.021,0.396
1601970740348,2020-10-06T10:52:20.348,57.200,-0.015,-0.412,0.305
1601970740368,2020-10-06T10:52:20.368,57.220,0.015,-0.488,0.305
1601970740388,2020-10-06T10:52:20.388,57.240,0.213,-0.137,0.259
1601970740408,2020-10-06T10:52:20.408,57.260,0.229,-0.168,0.351
1601970740428,2020-10-06T10:52:20.428,57.280,-0.244,-1.601,0.366
1601970740448,2020-10-06T10:52:20.448,57.300,-0.244,-1.433,0.366
1601970740468,2020-10-06T10:52:20.468,57.320,0.152,-0.030,0.366
1601970740488,2020-10-06T10:52:20.488,57.340,0.351,0.716,0.259
1601970740508,2020-10-06T10:52:20.508,57.360,0.046,-0.930,0.396
1601970740528,2020-10-06T10:52:20.528,57.380,-0.244,-2.378,0.320
1601970740548,2020-10-06T10:52:20.548,57.400,0.091,-0.473,0.290
1601970740568,2020-10-06T10:52:20.568,57.420,0.305,0.960,0.320
1601970740588,2020-10-06T10:52:20.588,57.440,0.030,-0.579,0.427
1601970740608,2020-10-06T10:52:20.608,57.460,-0.320,-2.546,0.396
1601970740628,2020-10-06T10:52:20.628,57.480,-0.046,-1.357,0.366
1601970740648,2020-10-06T10:52:20.648,57.500,0.366,0.564,0.244
1601970740668,2020-10-06T10:52:20.668,57.520,0.213,-0.076,0.213
1601970740688,2020-10-06T10:52:20.688,57.540,-0.061,-0.549,0.259
1601970740708,2020-10-06T10:52:20.708,57.560,0.290,0.427,0.366
1601970740728,2020-10-06T10:52:20.728,57.580,-0.168,-1.723,0.412
1601970740748,2020-10-06T10:52:20.748,57.600,-0.457,-2.973,0.351
1601970740768,2020-10-06T10:52:20.768,57.620,0.213,-0.122,0.244
1601970740788,2020-10-06T10:52:20.788,57.640,0.518,1.021,0.213
1601970740808,2020-10-06T10:52:20.808,57.660,0.015,-1.265,0.274
1601970740828,2020-10-06T10:52:20.828,57.680,-0.229,-2.226,0.366
1601970740848,2020-10-06T10:52:20.848,57.700,0.183,-0.625,0.335
1601970740868,2020-10-06T10:52:20.868,57.720,0.351,0.625,0.259
1601970740888,2020-10-06T10:52:20.888,57.740,0.091,-0.503,0.305
1601970740908,2020-10-06T10:52:20.908,57.760,-0.091,-1.509,0.305
1601970740928,2020-10-06T10:52:20.928,57.780,0.030,-0.854,0.259
1601970740948,2020-10-06T10:52:20.948,57.800,0.473,0.671,0.198
1601970740968,2020-10-06T10:52:20.968,57.820,0.366,0.427,0.244
1601970740988,2020-10-06T10:52:20.988,57.840,0.061,-1.128,0.274
1601970741008,2020-10-06T10:52:21.008,57.860,-0.091,-1.402,0.351
1601970741028,2020-10-06T10:52:21.028,57.880,-0.030,-0.991,0.381
1601970741048,2020-10-06T10:52:21.048,57.900,0.137,-0.290,0.381
1601970741068,2020-10-06T10:52:21.068,57.920,0.122,-0.488,0.381
1601970741088,2020-10-06T10:52:21.088,57.940,-0.061,-1.280,0.381
1601970741108,2020-10-06T10:52:21.108,57.960,0.046,-0.595,0.366
1601970741128,2020-10-06T10:52:21.128,57.980,0.046,-0.244,0.381
1601970741148,2020-10-06T10:52:21.148,58.000,-0.244,-1.585,0.351
1601970741168,2020-10-06T10:52:21.168,58.020,-0.061,-1.311,0.320
1601970741188,2020-10-06T10:52:21.188,58.040,0.351,0.198,0.213
1601970741208,2020-10-06T10:52:21.208,58.060,0.274,0.503,0.168
1601970741228,2020-10-06T10:52:21.228,58.080,0.168,-0.076,0.274
1601970741248,2020-10-06T10:52:21.248,58.100,0.076,-0.854,0.351
1601970741268,2020-10-06T10:52:21.268,58.120,-0.107,-1.509,0.396
1601970741288,2020-10-06T10:52:21.288,58.140,-0.061,-1.372,0.442
1601970741308,2020-10-06T10:52:21.308,58.160,0.183,-0.671,0.290
1601970741328,2020-10-06T10:52:21.328,58.180,0.473,0.259,0.198
1601970741348,2020-10-06T10:52:21.348,58.200,0.213,-0.732,0.305
1601970741368,2020-10-06T10:52:21.368,58.220,-0.244,-2.866,0.381
1601970741388,2020-10-06T10:52:21.388,58.240,-0.137,-1.220,0.305
1601970741408,2020-10-06T10:52:21.408,58.260,0.488,1.463,0.290
1601970741428,2020-10-06T10:52:21.428,58.280,0.137,-0.015,0.457
1601970741448,2020-10-06T10:52:21.448,58.300,-0.488,-3.049,0.503
1601970741468,2020-10-06T10:52:21.468,58.320,-0.076,-1.723,0.427
1601970741488,2020-10-06T10:52:21.488,58.340,0.579,1.159,0.198
1601970741508,2020-10-06T10:52:21.508,58.360,0.396,0.579,0.107
1601970741528,2020-10-06T10:52:21.528,58.380,-0.168,-0.930,0.213
1601970741548,2020-10-06T10:52:21.548,58.400,-0.015,-0.610,0.427
1601970741568,2020-10-06T10:52:21.568,58.420,-0.122,-1.006,0.534
1601970741588,2020-10-06T10:52:21.588,58.440,-0.274,-1.174,0.473
1601970741608,2020-10-06T10:52:21.608,58.460,0.030,-0.457,0.335
1601970741628,2020-10-06T10:52:21.628,58.480,0.168,-0.305,0.183
1601970741648,2020-10-06T10:52:21.648,58.500,0.274,-0.030,0.274
1601970741668,2020-10-06T10:52:21.668,58.520,0.107,-0.244,0.335
1601970741688,2020-10-06T10:52:21.688,58.540,-0.290,-1.159,0.396
1601970741708,2020-10-06T10:52:21.708,58.560,-0.107,-0.457,0.351
1601970741728,2020-10-06T10:52:21.728,58.580,0.122,0.107,0.366
1601970741748,2020-10-06T10:52:21.748,58.600,-0.076,-1.082,0.335
1601970741768,2020-10-06T10:52:21.768,58.620,-0.168,-1.326,0.305
1601970741788,2020-10-06T10:52:21.788,58.640,0.305,0.564,0.290
1601970741808,2020-10-06T10:52:21.808,58.660,0.122,-0.046,0.290
1601970741828,2020-10-06T10:52:21.828,58.680,-0.213,-1.280,0.290
1601970741848,2020-10-06T10:52:21.848,58.700,-0.076,-0.427,0.320
1601970741868,2020-10-06T10:52:21.868,58.720,0.061,-0.686,0.427
1601970741888,2020-10-06T10:52:21.888,58.740,-0.046,-1.707,0.457
1601970741908,2020-10-06T10:52:21.908,58.760,-0.213,-1.174,0.412
1601970741928,2020-10-06T10:52:21.928,58.780,0.061,0.183,0.290
1601970741948,2020-10-06T10:52:21.948,58.800,0.076,0.000,0.229
1601970741968,2020-10-06T10:52:21.968,58.820,-0.122,-1.098,0.244
1601970741988,2020-10-06T10:52:21.988,58.840,0.000,-0.579,0.366
1601970742008,2020-10-06T10:52:22.008,58.860,0.091,-0.061,0.412
1601970742028,2020-10-06T10:52:22.028,58.880,-0.213,-1.067,0.366
1601970742048,2020-10-06T10:52:22.048,58.900,-0.274,-1.402,0.320
1601970742068,2020-10-06T10:52:22.068,58.920,0.122,0.000,0.351
1601970742088,2020-10-06T10:52:22.088,58.940,0.305,0.000,0.335
1601970742108,2020-10-06T10:52:22.108,58.960,-0.076,-1.128,0.290
1601970742128,2020-10-06T10:52:22.128,58.980,-0.076,-0.671,0.305
1601970742148,2020-10-06T10:52:22.148,59.000,-0.076,-0.793,0.351
1601970742168,2020-10-06T10:52:22.168,59.020,0.061,-0.534,0.229
1601970742188,2020-10-06T10:52:22.188,59.040,0.244,0.655,0.259
1601970742208,2020-10-06T10:52:22.208,59.060,0.030,-0.457,0.457
1601970742228,2020-10-06T10:52:22.228,59.080,-0.335,-2.271,0.503
1601970742248,2020-10-06T10:52:22.248,59.100,-0.351,-2.210,0.381
1601970742268,2020-10-06T10:52:22.268,59.120,0.229,-0.122,0.198
1601970742288,2020-10-06T10:52:22.288,59.140,0.503,0.716,0.076
1601970742308,2020-10-06T10:52:22.308,59.160,0.107,-0.960,0.198
1601970742328,2020-10-06T10:52:22.328,59.180,-0.305,-1.905,0.396
1601970742348,2020-10-06T10:52:22.348,59.200,-0.335,-1.128,0.442
1601970742368,2020-10-06T10:52:22.368,59.220,-0.183,-0.549,0.396
1601970742388,2020-10-06T10:52:22.388,59.240,0.000,-0.290,0.290
1601970742408,2020-10-06T10:52:22.408,59.260,0.229,0.427,0.183
1601970742428,2020-10-06T10:52:22.428,59.280,0.168,0.747,0.229
1601970742448,2020-10-06T10:52:22.448,59.300,0.046,-0.701,0.320
1601970742468,2020-10-06T10:52:22.468,59.320,-0.549,-2.591,0.320
1601970742488,2020-10-06T10:52:22.488,59.340,-0.091,-1.098,0.290
1601970742508,2020-10-06T10:52:22.508,59.360,0.534,1.296,0.259
1601970742528,2020-10-06T10:52:22.528,59.380,0.015,-0.655,0.305
1601970742548,2020-10-06T10:52:22.548,59.400,-0.518,-2.652,0.274
1601970742568,2020-10-06T10:52:22.568,59.420,0.122,0.076,0.244
1601970742588,2020-10-06T10:52:22.588,59.440,0.564,1.509,0.213
1601970742608,2020-10-06T10:52:22.608,59.460,-0.137,-1.174,0.213
1601970742628,2020-10-06T10:52:22.628,59.480,-0.412,-2.104,0.305
1601970742648,2020-10-06T10:52:22.648,59.500,0.229,0.137,0.305
1601970742668,2020-10-06T10:52:22.668,59.520,0.259,0.412,0.335
1601970742688,2020-10-06T10:52:22.688,59.540,-0.229,-1.845,0.320
1601970742708,2020-10-06T10:52:22.708,59.560,-0.198,-1.067,0.290
1601970742728,2020-10-06T10:52:22.728,59.580,0.412,1.067,0.290
1601970742748,2020-10-06T10:52:22.748,59.600,0.107,-0.396,0.244
1601970742768,2020-10-06T10:52:22.768,59.620,-0.351,-2.119,0.244
1601970742788,2020-10-06T10:52:22.788,59.640,-0.046,-0.808,0.396
1601970742808,2020-10-06T10:52:22.808,59.660,0.229,0.290,0.320
1601970742828,2020-10-06T10:52:22.828,59.680,0.000,-0.473,0.305
1601970742848,2020-10-06T10:52:22.848,59.700,0.091,-0.442,0.259
1601970742868,2020-10-06T10:52:22.868,59.720,0.137,-0.290,0.274
1601970742888,2020-10-06T10:52:22.888,59.740,-0.122,-1.357,0.396
1601970742908,2020-10-06T10:52:22.908,59.760,-0.030,-1.128,0.351
1601970742928,2020-10-06T10:52:22.928,59.780,0.122,-0.305,0.366
1601970742948,2020-10-06T10:52:22.948,59.800,0.076,0.015,0.259
1601970742968,2020-10-06T10:52:22.968,59.820,-0.061,-0.960,0.305
1601970742988,2020-10-06T10:52:22.988,59.840,0.122,-0.747,0.274
1601970743008,2020-10-06T10:52:23.008,59.860,0.137,-0.305,0.274
1601970743028,2020-10-06T10:52:23.028,59.880,0.168,0.091,0.335
1601970743048,2020-10-06T10:52:23.048,59.900,-0.030,-1.067,0.442
1601970743068,2020-10-06T10:52:23.068,59.920,-0.396,-2.622,0.396
1601970743088,2020-10-06T10:52:23.088,59.940,0.091,-0.412,0.274
1601970743108,2020-10-06T10:52:23.108,59.960,0.503,1.402,0.213
1601970743128,2020-10-06T10:52:23.128,59.980,0.030,-0.854,0.168
1601970743148,2020-10-06T10:52:23.148,60.000,-0.046,-0.808,0.229
1601970743168,2020-10-06T10:52:23.168,60.020,0.213,0.122,0.366
1601970743188,2020-10-06T10:52:23.188,60.040,-0.457,-1.845,0.488
1601970743208,2020-10-06T10:52:23.208,60.060,-0.305,-1.555,0.412
1601970743228,2020-10-06T10:52:23.228,60.080,0.366,0.884,0.274
1601970743248,2020-10-06T10:52:23.248,60.100,0.305,0.442,0.244
1601970743268,2020-10-06T10:52:23.268,60.120,0.000,-0.716,0.274
1601970743288,2020-10-06T10:52:23.288,60.140,-0.290,-1.433,0.351
1601970743308,2020-10-06T10:52:23.308,60.160,-0.107,-1.174,0.335
1601970743328,2020-10-06T10:52:23.328,60.180,0.320,0.305,0.305
1601970743348,2020-10-06T10:52:23.348,60.200,-0.015,-0.579,0.320
1601970743368,2020-10-06T10:52:23.368,60.220,-0.259,-1.966,0.366
1601970743388,2020-10-06T10:52:23.388,60.240,0.183,-0.473,0.259
1601970743408,2020-10-06T10:52:23.408,60.260,0.488,0.747,0.168
1601970743428,2020-10-06T10:52:23.428,60.280,-0.046,-0.534,0.244
1601970743448,2020-10-06T10:52:23.448,60.300,-0.213,-1.082,0.381
1601970743468,2020-10-06T10:52:23.468,60.320,-0.015,-0.655,0.366
1601970743488,2020-10-06T10:52:23.488,60.340,0.091,-0.625,0.351
1601970743508,2020-10-06T10:52:23.508,60.360,-0.061,-0.747,0.351
1601970743528,2020-10-06T10:52:23.528,60.380,-0.076,-0.808,0.320
1601970743548,2020-10-06T10:52:23.548,60.400,0.091,-0.198,0.259
1601970743568,2020-10-06T10:52:23.568,60.420,0.213,0.274,0.259
1601970743588,2020-10-06T10:52:23.588,60.440,0.000,-0.884,0.320
1601970743608,2020-10-06T10:52:23.608,60.460,-0.198,-1.235,0.229
1601970743628,2020-10-06T10:52:23.628,60.480,0.015,-0.305,0.000
1601970743648,2020-10-06T10:52:23.648,60.500,0.015,-0.777,-0.259
1601970743668,2020-10-06T10:52:23.668,60.520,0.183,-0.732,-0.564
1601970743688,2020-10-06T10:52:23.688,60.540,1.021,2.912,-0.671
1601970743708,2020-10-06T10:52:23.708,60.560,0.823,3.476,-0.503
1601970743728,2020-10-06T10:52:23.728,60.580,-0.244,-1.037,-0.168
1601970743748,2020-10-06T10:52:23.748,60.600,-0.488,-2.073,0.091
1601970743768,2020-10-06T10:52:23.768,60.620,0.335,0.366,0.305
1601970743788,2020-10-06T10:52:23.788,60.640,0.229,0.793,0.412
1601970743808,2020-10-06T10:52:23.808,60.660,-0.259,-0.808,0.488
1601970743828,2020-10-06T10:52:23.828,60.680,-0.320,-1.677,0.518
1601970743848,2020-10-06T10:52:23.848,60.700,-0.168,-0.777,0.427
1601970743868,2020-10-06T10:52:23.868,60.720,0.046,0.015,0.503
1601970743888,2020-10-06T10:52:23.888,60.740,0.000,-0.259,0.686
1601970743908,2020-10-06T10:52:23.908,60.760,-0.412,-2.470,0.747
1601970743928,2020-10-06T10:52:23.928,60.780,-0.351,-2.363,0.610
1601970743948,2020-10-06T10:52:23.948,60.800,0.152,0.137,0.305
